F1,F2,F3,F4,X,Y,TARGET,C1,C2,C3,C4
100,91,85,60,-92,3,1008,0,1,1,1
100,100,100,61,-92,0,1008,0,1,1,1
100,97,85,37,-94,4,1008,0,1,1,1
100,100,69,43,-88,8,1008,0,1,1,1
100,97,96,60,-82,16,1008,0,1,1,1
100,100,92,61,-87,6,1008,0,1,1,1
100,100,100,56,-96,0,1008,0,1,1,1
100,100,96,64,-97,5,1008,0,1,1,1
100,100,87,51,-100,4,1008,0,1,1,1
100,100,98,67,-90,4,1008,0,1,1,1
100,100,94,56,-93,5,1008,0,1,1,1
100,100,92,50,-99,0,1008,0,1,1,1
100,100,100,66,-91,23,1008,0,1,1,1
100,97,98,50,-92,22,1008,0,1,1,1
100,97,98,56,-93,23,1008,0,1,1,1
100,91,98,58,-90,26,1008,0,1,1,1
100,91,98,51,-90,26,1008,0,1,1,1
100,100,100,62,-96,21,1008,0,1,1,1
100,94,96,63,-90,15,1008,0,1,1,1
100,91,78,47,-90,25,1008,0,1,1,1
100,91,71,49,-101,8,1008,0,1,1,1
100,88,85,52,-107,0,1008,0,1,1,1
100,91,89,50,-107,4,1008,0,1,1,1
100,88,87,68,-103,15,1008,0,1,1,1
100,94,100,62,-97,18,1008,0,1,1,1
100,91,92,69,-100,6,1008,0,1,1,1
100,85,85,61,-98,5,1008,0,1,1,1
100,88,73,56,-96,3,1008,0,1,1,1
100,100,91,58,-96,11,1008,0,1,1,1
100,97,87,60,-91,17,1008,0,1,1,1
100,97,92,64,-91,14,1008,0,1,1,1
100,100,91,66,-91,15,1008,0,1,1,1
100,100,87,69,-89,14,1008,0,1,1,1
100,100,83,61,-88,15,1008,0,1,1,1
100,97,76,38,-92,11,1008,0,1,1,1
100,91,78,64,-87,19,1008,0,1,1,1
100,91,91,61,-88,20,1008,0,1,1,1
100,91,78,61,-90,19,1008,0,1,1,1
100,97,85,60,-85,25,1008,0,1,1,1
100,91,76,61,-84,25,1008,0,1,1,1
100,97,80,68,-77,32,1008,0,1,1,1
100,88,80,64,-93,32,1008,0,1,1,1
100,85,67,68,-93,25,1008,0,1,1,1
100,88,91,65,-97,22,1008,0,1,1,1
100,82,66,42,-85,-3,1008,0,1,1,1
100,82,78,33,-93,12,1008,0,1,1,1
100,85,82,36,-91,21,1008,0,1,1,1
100,88,91,50,-92,16,1008,0,1,1,1
100,88,92,53,-88,22,1008,0,1,1,1
100,77,85,54,-91,16,1008,0,1,1,1
100,88,89,54,-89,20,1008,0,1,1,1
100,80,80,62,-91,20,1008,0,1,1,1
100,85,83,68,-92,15,1008,0,1,1,1
100,88,82,52,-91,24,1008,0,1,1,1
100,100,92,68,-85,12,1008,0,1,1,1
100,100,100,64,-90,9,1008,0,1,1,1
100,100,100,69,-89,11,1008,0,1,1,1
100,100,100,69,-91,9,1008,0,1,1,1
100,100,100,68,-90,9,1008,0,1,1,1
100,100,100,60,-93,3,1008,0,1,1,1
91,100,100,67,-93,8,1008,0,1,1,1
100,100,98,69,-95,6,1008,0,1,1,1
100,100,98,68,-89,14,1008,0,1,1,1
100,100,91,68,-89,14,1008,0,1,1,1
100,100,91,66,-85,18,1008,0,1,1,1
100,100,98,63,-94,23,1008,0,1,1,1
100,100,92,60,-92,25,1008,0,1,1,1
100,94,94,64,-99,26,1008,0,1,1,1
100,94,91,60,-94,41,1008,0,1,1,1
100,100,87,68,-104,10,1008,0,1,1,1
100,97,92,67,-104,27,1008,0,1,1,1
100,94,91,65,-97,37,1008,0,1,1,1
100,91,91,64,-99,46,1008,0,1,1,1
100,100,98,68,-94,20,1008,0,1,1,1
100,88,87,69,-96,22,1008,0,1,1,1
100,85,96,64,-95,30,1008,0,1,1,1
100,100,92,56,-86,33,1008,0,1,1,1
100,91,94,50,-92,26,1008,0,1,1,1
100,94,96,69,-97,29,1008,0,1,1,1
100,94,92,47,-92,20,1008,0,1,1,1
100,100,94,60,-82,31,1008,0,1,1,1
100,100,98,69,-101,24,1008,0,1,1,1
100,94,100,50,-95,13,1008,0,1,1,1
100,94,94,56,-96,21,1008,0,1,1,1
100,94,98,53,-94,19,1008,0,1,1,1
100,88,87,45,-93,18,1008,0,1,1,1
100,94,83,56,-105,5,1008,0,1,1,1
100,94,87,62,-99,19,1008,0,1,1,1
100,88,78,33,-113,-4,1008,0,1,1,1
100,88,92,35,-99,35,1008,0,1,1,1
100,94,87,68,-108,34,1008,0,1,1,1
100,82,78,57,-110,25,1008,0,1,1,1
100,77,82,38,-109,38,1008,0,1,1,1
100,91,96,64,-94,25,1008,0,1,1,1
100,82,92,67,-100,31,1008,0,1,1,1
100,97,87,66,-97,29,1008,0,1,1,1
100,91,96,63,-93,12,1008,0,1,1,1
100,100,87,58,-95,14,1008,0,1,1,1
100,91,94,62,-91,21,1008,0,1,1,1
100,91,87,63,-120,-1,1008,0,1,1,1
100,88,89,55,-97,31,1008,0,1,1,1
100,100,91,65,-94,21,1008,0,1,1,1
100,100,100,64,-99,15,1008,0,1,1,1
100,100,100,61,-92,16,1008,0,1,1,1
100,100,100,68,-97,20,1008,0,1,1,1
100,91,96,66,-93,18,1008,0,1,1,1
100,97,96,64,-89,25,1008,0,1,1,1
100,94,100,67,-97,27,1008,0,1,1,1
100,100,100,46,-94,0,1008,0,1,1,1
100,100,98,65,-94,8,1008,0,1,1,1
100,100,100,67,-96,15,1008,0,1,1,1
100,100,100,67,-93,9,1008,0,1,1,1
100,100,91,47,-97,1,1008,0,1,1,1
100,100,96,52,-102,4,1008,0,1,1,1
100,100,100,60,-101,10,1008,0,1,1,1
100,100,100,68,-90,29,1008,0,1,1,1
100,100,100,62,-104,8,1008,0,1,1,1
100,94,100,68,-95,21,1008,0,1,1,1
100,94,100,63,-101,41,1008,0,1,1,1
100,91,100,66,-99,26,1008,0,1,1,1
100,94,100,68,-91,24,1008,0,1,1,1
100,97,100,66,-98,15,1008,0,1,1,1
100,94,100,68,-98,16,1008,0,1,1,1
100,100,100,67,-85,13,1008,0,1,1,1
100,100,100,66,-108,27,1008,0,1,1,1
100,100,100,65,-92,36,1008,0,1,1,1
100,97,100,61,-95,26,1008,0,1,1,1
100,94,100,62,-101,21,1008,0,1,1,1
100,97,100,69,-96,24,1008,0,1,1,1
100,94,100,69,-90,22,1008,0,1,1,1
100,100,100,69,-90,9,1008,0,1,1,1
100,100,100,68,-81,20,1008,0,1,1,1
100,100,100,64,-93,10,1008,0,1,1,1
100,97,94,47,-90,15,1008,0,1,1,1
100,100,100,68,-92,9,1008,0,1,1,1
100,100,100,64,-94,7,1008,0,1,1,1
100,100,100,68,-89,13,1008,0,1,1,1
100,100,100,62,-85,12,1008,0,1,1,1
100,100,100,62,-93,8,1008,0,1,1,1
100,100,100,60,-95,2,1008,0,1,1,1
100,100,100,64,-86,7,1008,0,1,1,1
100,100,100,68,-98,12,1008,0,1,1,1
100,100,100,61,-96,10,1008,0,1,1,1
100,100,100,52,-98,3,1008,0,1,1,1
100,100,100,66,-93,7,1008,0,1,1,1
100,100,100,61,-89,10,1008,0,1,1,1
100,97,100,58,-85,10,1008,0,1,1,1
91,92,95,88,139,149,1009,0,1,1,1
91,92,95,88,144,158,1009,0,1,1,1
91,92,95,88,170,156,1009,0,1,1,1
91,92,95,88,167,156,1009,0,1,1,1
91,92,95,88,87,155,1009,0,1,1,1
91,92,95,88,160,152,1009,0,1,1,1
91,92,95,88,-45,149,1009,0,1,1,1
91,92,95,88,164,159,1009,0,1,1,1
91,92,95,88,151,159,1009,0,1,1,1
91,92,95,88,156,153,1009,0,1,1,1
91,92,95,88,28,154,1009,0,1,1,1
91,92,95,88,129,161,1009,0,1,1,1
91,92,95,88,149,150,1009,0,1,1,1
91,92,95,88,144,152,1009,0,1,1,1
91,92,95,88,171,157,1009,0,1,1,1
91,92,95,88,154,167,1009,0,1,1,1
91,92,95,88,160,151,1009,0,1,1,1
91,92,95,88,162,153,1009,0,1,1,1
91,92,95,88,153,146,1009,0,1,1,1
91,92,95,88,160,154,1009,0,1,1,1
91,92,95,88,-46,159,1009,0,1,1,1
91,92,95,88,149,139,1009,0,1,1,1
91,92,95,88,146,143,1009,0,1,1,1
91,92,95,88,134,141,1009,0,1,1,1
91,92,95,88,154,141,1009,0,1,1,1
91,92,95,88,152,139,1009,0,1,1,1
91,92,95,88,152,142,1009,0,1,1,1
91,92,95,88,162,145,1009,0,1,1,1
91,92,95,88,54,140,1009,0,1,1,1
91,92,95,88,-162,144,1009,0,1,1,1
91,92,95,88,-161,144,1009,0,1,1,1
91,92,95,88,-10,94,1009,0,1,1,1
91,92,95,88,46,149,1009,0,1,1,1
91,92,95,88,2,151,1009,0,1,1,1
91,92,95,88,-166,145,1009,0,1,1,1
91,92,95,88,-134,147,1009,0,1,1,1
91,92,95,88,172,146,1009,0,1,1,1
91,92,95,88,80,149,1009,0,1,1,1
91,92,95,88,-139,136,1009,0,1,1,1
91,92,95,88,-140,140,1009,0,1,1,1
91,92,95,88,-149,155,1009,0,1,1,1
91,92,95,88,-140,136,1009,0,1,1,1
91,92,95,88,58,147,1009,0,1,1,1
91,92,95,88,54,148,1009,0,1,1,1
91,92,95,88,-135,136,1009,0,1,1,1
91,92,95,88,-143,137,1009,0,1,1,1
91,92,95,88,-162,143,1009,0,1,1,1
91,92,95,88,-153,142,1009,0,1,1,1
91,92,95,88,-149,140,1009,0,1,1,1
91,92,95,88,-155,140,1009,0,1,1,1
91,92,95,88,-62,155,1009,0,1,1,1
91,92,95,88,-167,152,1009,0,1,1,1
91,92,95,88,-160,155,1009,0,1,1,1
91,92,95,88,-163,154,1009,0,1,1,1
91,92,95,88,-142,142,1009,0,1,1,1
91,92,95,88,-144,141,1009,0,1,1,1
91,92,95,88,-146,147,1009,0,1,1,1
91,92,95,88,158,151,1009,0,1,1,1
91,92,95,88,-17,149,1009,0,1,1,1
91,92,95,88,-161,148,1009,0,1,1,1
91,92,95,88,-152,146,1009,0,1,1,1
91,92,95,88,-140,156,1009,0,1,1,1
91,92,95,88,129,157,1009,0,1,1,1
91,92,95,88,-163,159,1009,0,1,1,1
91,92,95,88,-167,151,1009,0,1,1,1
91,92,95,88,-141,152,1009,0,1,1,1
91,92,95,88,-150,154,1009,0,1,1,1
91,92,95,88,-23,128,1009,0,1,1,1
91,92,95,88,-127,144,1009,0,1,1,1
91,92,95,88,41,155,1009,0,1,1,1
91,92,95,88,-163,148,1009,0,1,1,1
91,92,95,88,81,155,1009,0,1,1,1
91,92,95,88,10,146,1009,0,1,1,1
91,92,95,88,101,131,1009,0,1,1,1
91,92,95,88,154,147,1009,0,1,1,1
91,92,95,88,151,156,1009,0,1,1,1
91,92,95,88,142,152,1009,0,1,1,1
91,92,95,88,162,150,1009,0,1,1,1
91,92,95,88,143,148,1009,0,1,1,1
91,92,95,88,9,139,1009,0,1,1,1
91,92,95,88,155,152,1009,0,1,1,1
91,92,95,88,156,161,1009,0,1,1,1
91,92,95,88,154,155,1009,0,1,1,1
91,92,95,88,162,161,1009,0,1,1,1
91,92,95,88,154,156,1009,0,1,1,1
91,92,95,88,164,164,1009,0,1,1,1
91,92,95,88,34,153,1009,0,1,1,1
91,92,95,88,35,157,1009,0,1,1,1
91,92,95,88,168,159,1009,0,1,1,1
91,92,95,88,150,155,1009,0,1,1,1
91,92,95,88,163,163,1009,0,1,1,1
91,92,95,88,-169,156,1009,0,1,1,1
91,92,95,88,166,151,1009,0,1,1,1
91,92,95,88,141,150,1009,0,1,1,1
91,92,95,88,154,157,1009,0,1,1,1
91,92,95,88,158,152,1009,0,1,1,1
91,92,95,88,141,151,1009,0,1,1,1
91,92,95,88,142,150,1009,0,1,1,1
91,92,95,88,147,142,1009,0,1,1,1
91,92,95,88,-168,168,1009,0,1,1,1
91,92,95,88,156,153,1009,0,1,1,1
91,92,95,88,-123,150,1009,0,1,1,1
91,92,95,88,-54,144,1009,0,1,1,1
91,92,95,88,-167,151,1009,0,1,1,1
91,92,95,88,-159,162,1009,0,1,1,1
91,92,95,88,-141,153,1009,0,1,1,1
91,92,95,88,-137,150,1009,0,1,1,1
91,92,95,88,-166,148,1009,0,1,1,1
91,92,95,88,-162,153,1009,0,1,1,1
91,92,95,88,-127,149,1009,0,1,1,1
91,92,95,88,-160,152,1009,0,1,1,1
91,92,95,88,-169,156,1009,0,1,1,1
91,92,95,88,-139,157,1009,0,1,1,1
91,92,95,88,-168,152,1009,0,1,1,1
91,92,95,88,-171,159,1009,0,1,1,1
91,92,95,88,-167,150,1009,0,1,1,1
91,92,95,88,-171,153,1009,0,1,1,1
91,92,95,88,-122,147,1009,0,1,1,1
91,92,95,88,-170,151,1009,0,1,1,1
91,92,95,88,-168,149,1009,0,1,1,1
91,92,95,88,-164,144,1009,0,1,1,1
91,92,95,88,-162,144,1009,0,1,1,1
91,92,95,88,-157,145,1009,0,1,1,1
91,92,95,88,-162,145,1009,0,1,1,1
91,92,95,88,153,157,1009,0,1,1,1
91,92,95,88,23,141,1009,0,1,1,1
91,92,95,88,-105,147,1009,0,1,1,1
91,92,95,88,158,145,1009,0,1,1,1
91,92,95,88,143,146,1009,0,1,1,1
91,92,95,88,137,141,1009,0,1,1,1
91,92,95,88,-62,142,1009,0,1,1,1
91,92,95,88,165,146,1009,0,1,1,1
91,92,95,88,164,148,1009,0,1,1,1
91,92,95,88,71,138,1009,0,1,1,1
91,92,95,88,-155,148,1009,0,1,1,1
91,92,95,88,-148,145,1009,0,1,1,1
91,92,95,88,-165,152,1009,0,1,1,1
91,92,95,88,-162,154,1009,0,1,1,1
91,92,95,88,127,149,1009,0,1,1,1
91,92,95,88,141,147,1009,0,1,1,1
91,92,95,88,-72,151,1009,0,1,1,1
91,92,95,88,-37,149,1009,0,1,1,1
91,92,95,88,89,151,1009,0,1,1,1
91,92,95,88,128,158,1009,0,1,1,1
91,92,95,88,135,150,1009,0,1,1,1
91,92,95,88,147,162,1009,0,1,1,1
91,92,95,88,133,155,1009,0,1,1,1
91,92,95,88,32,154,1009,0,1,1,1
91,92,95,88,157,157,1009,0,1,1,1
91,92,95,88,142,157,1009,0,1,1,1
91,92,95,88,-29,152,1009,0,1,1,1
91,92,95,88,-82,153,1009,0,1,1,1
91,92,95,88,29,155,1009,0,1,1,1
91,92,95,88,125,162,1009,0,1,1,1
91,92,95,88,93,152,1009,0,1,1,1
91,92,95,88,-123,154,1009,0,1,1,1
91,92,95,88,121,156,1009,0,1,1,1
91,92,95,88,48,153,1009,0,1,1,1
91,92,95,88,37,158,1009,0,1,1,1
91,92,95,88,158,156,1009,0,1,1,1
14,14,4.77E-07,100,-118,123,1010,0,1,1,1
21,17,8,100,-124,122,1010,0,1,1,1
20,14,8,98,-105,58,1010,0,1,1,1
40,5,8,97,-111,41,1010,0,1,1,1
45,8,5,97,-98,38,1010,0,1,1,1
30,11,14,97,-113,69,1010,0,1,1,1
1,8,20,100,-112,92,1010,0,1,1,1
4,8,25,100,-117,101,1010,0,1,1,1
9.54E-07,5,13,98,-133,120,1010,0,1,1,1
14,14,17,100,-124,101,1010,0,1,1,1
42,14,26,99,-104,70,1010,0,1,1,1
23,14,17,99,-113,47,1010,0,1,1,1
39,8,22,97,-123,91,1010,0,1,1,1
46,11,20,94,-122,87,1010,0,1,1,1
40,14,29,99,-117,86,1010,0,1,1,1
34,17,13,99,-121,95,1010,0,1,1,1
46,26,19,100,-107,94,1010,0,1,1,1
13,29,26,100,-116,93,1010,0,1,1,1
15,9.09E-13,22,100,-100,82,1010,0,1,1,1
5,11,29,96,-89,51,1010,0,1,1,1
14,14,27,98,-116,67,1010,0,1,1,1
2,23,30,100,-92,47,1010,0,1,1,1
5,23,32,100,-92,42,1010,0,1,1,1
10,26,30,100,-106,20,1010,0,1,1,1
21,29,29,100,-107,76,1010,0,1,1,1
1,8,22,100,-110,90,1010,0,1,1,1
1.16E-10,26,20,100,-125,78,1010,0,1,1,1
7.45E-09,17,22,100,-131,47,1010,0,1,1,1
2.38E-07,23,20,100,-122,-3,1010,0,1,1,1
9,11,20,100,-134,103,1010,0,1,1,1
2,14,25,93,-119,75,1010,0,1,1,1
20,5,27,99,-139,85,1010,0,1,1,1
33,23,30,100,-129,79,1010,0,1,1,1
16,29,4,100,-127,33,1010,0,1,1,1
25,17,32,100,-126,95,1010,0,1,1,1
16,23,29,100,-110,35,1010,0,1,1,1
14,29,25,100,-112,85,1010,0,1,1,1
2,32,20,100,-108,78,1010,0,1,1,1
9.54E-07,17,30,100,-102,55,1010,0,1,1,1
3,17,27,100,-96,51,1010,0,1,1,1
29,38,33,100,-121,89,1010,0,1,1,1
28,26,23,100,-113,40,1010,0,1,1,1
39,29,38,100,-110,36,1010,0,1,1,1
38,26,36,100,-119,43,1010,0,1,1,1
22,26,35,99,-95,36,1010,0,1,1,1
39,41,38,99,-98,21,1010,0,1,1,1
27,29,26,99,-118,11,1010,0,1,1,1
40,29,16,100,-97,62,1010,0,1,1,1
28,20,35,100,-87,34,1010,0,1,1,1
35,20,23,97,-105,13,1010,0,1,1,1
35,23,22,100,-71,62,1010,0,1,1,1
28,20,27,93,-106,5,1010,0,1,1,1
9,4,38,98,-82,43,1010,0,1,1,1
7,26,29,98,-77,53,1010,0,1,1,1
23,29,39,99,-91,60,1010,0,1,1,1
11,0.0078125,17,100,-80,84,1010,0,1,1,1
7,14,27,100,-111,84,1010,0,1,1,1
2,29,33,100,-105,74,1010,0,1,1,1
13,8,27,100,-124,108,1010,0,1,1,1
16,11,16,95,-116,66,1010,0,1,1,1
34,23,26,99,-118,104,1010,0,1,1,1
8,23,27,100,-109,83,1010,0,1,1,1
1,23,29,100,-88,62,1010,0,1,1,1
29,29,36,100,-92,92,1010,0,1,1,1
15,29,38,100,-93,78,1010,0,1,1,1
11,11,23,100,-107,73,1010,0,1,1,1
1.19E-07,26,23,100,-115,12,1010,0,1,1,1
26,26,33,100,-117,34,1010,0,1,1,1
25,29,33,100,-112,86,1010,0,1,1,1
33,32,33,100,-127,72,1010,0,1,1,1
38,2.84E-13,23,100,-122,60,1010,0,1,1,1
44,29,29,99,-107,82,1010,0,1,1,1
34,14,29,100,-125,107,1010,0,1,1,1
16,11,20,99,-102,90,1010,0,1,1,1
21,20,33,96,-114,108,1010,0,1,1,1
15,17,23,100,-112,85,1010,0,1,1,1
45,38,32,98,-73,75,1010,0,1,1,1
23,35,19,97,-81,94,1010,0,1,1,1
30,11,17,100,-114,110,1010,0,1,1,1
42,17,10,99,-122,73,1010,0,1,1,1
21,14,2,100,-117,56,1010,0,1,1,1
34,11,10,97,-87,51,1010,0,1,1,1
21,11,17,100,-83,39,1010,0,1,1,1
30,2,17,86,-94,76,1010,0,1,1,1
44,2.875,22,93,-94,53,1010,0,1,1,1
21,0.03125,11,82,-91,64,1010,0,1,1,1
35,20,23,80,-94,73,1010,0,1,1,1
32,14,25,83,-93,55,1010,0,1,1,1
25,17,26,95,-107,42,1010,0,1,1,1
33,23,25,92,-96,52,1010,0,1,1,1
22,41,36,94,-103,124,1010,0,1,1,1
19,17,27,94,-103,90,1010,0,1,1,1
15,17,22,81,-105,84,1010,0,1,1,1
21,14,36,98,-106,40,1010,0,1,1,1
33,29,27,95,-99,23,1010,0,1,1,1
21,35,32,93,-115,96,1010,0,1,1,1
22,29,33,94,-104,46,1010,0,1,1,1
29,26,29,100,-95,83,1010,0,1,1,1
16,29,38,100,-102,31,1010,0,1,1,1
38,23,26,98,-102,24,1010,0,1,1,1
33,17,22,90,-91,52,1010,0,1,1,1
39,17,23,93,-102,47,1010,0,1,1,1
27,0.00012207,19,97,-106,22,1010,0,1,1,1
34,17,11,93,-113,69,1010,0,1,1,1
42,26,25,94,-84,55,1010,0,1,1,1
46,23,33,93,-85,56,1010,0,1,1,1
21,35,32,96,-102,4,1010,0,1,1,1
23,2,29,98,-102,102,1010,0,1,1,1
34,14,27,95,-90,60,1010,0,1,1,1
4,35,35,96,-80,62,1010,0,1,1,1
